引き込む,ヒキコム
登板する,トウバン
策定する,サクテイ
遺脱する,イダツ
延引する,エンイン
変約する,ヘンヤク
客観する,キャッカン
検察する,ケンサツ
退蔵する,タイゾウ
とくせんする,トクセン
欠伸する,アクビ
とんしする,トンシ
ほうふつする,ホウフツ
問答する,モンドウ
検屍する,ケンシ
別居する,ベッキョ
リースする,リース
仕官する,シカン
滞在する,タイザイ
帰服する,キフク
保証する,ホショウ
挑発する,チョウハツ
耐乏する,タイボウ
中座する,チュウザ
強せいする,キョウセイ
出費する,シュッピ
絶叫する,ゼッキョウ
推算する,スイサン
夜営する,ヤエイ
帯電する,タイデン
搬入する,ハンニュウ
遮断する,シャダン
減却する,ゲンキャク
継続する,ケイゾク
ぶんぴつする,ブンピツ
接見する,セッケン
背のびする,セノビ
遺棄する,イキ
フェラチオする,フェラチオ
しゅっ張する,シュッチョウ
雑言する,ゾウゴン
抄訳する,ショウヤク
はっ信する,ハッシン
ばら積みする,バラヅミ
やっ解する,ヤッカイ
密輸する,ミツユ
改新する,カイシン
製油する,セイユ
模作する,モサク
離任する,リニン
値いする,アタイ
祖述する,ソジュツ
クリアする,クリア
じゅけんする,ジュケン
清浄する,セイジョウ
再刊する,サイカン
昏倒する,コントウ
乱造する,ランゾウ
来院する,ライイン
戦闘する,セントウ
中傷する,チュウショウ
引接する,インセツ
シワ寄せする,シワヨセ
賞味する,ショウミ
憂慮する,ユウリョ
威服する,イフク
応対する,オウタイ
身支度する,ミジタク
加勢する,カセイ
協調する,キョウチョウ
出水する,シュッスイ
自証する,ジショウ
大酔する,タイスイ
開拓する,カイタク
陰干しする,カゲボシ
配ぜんする,ハイゼン
分業する,ブンギョウ
終漁する,シュウリョウ
じょうようする,ジョウヨウ
カールする,カール
奪掠する,ダツリャク
納車する,ノウシャ
どうもくする,ドウモク
かくざする,カクザ
打ち水する,ウチミズ
肉薄する,ニクハク
総らんする,ソウラン
譲位する,ジョウイ
口しょうする,コウショウ
換骨奪胎する,カンコツダッタイ
切除する,セツジョ
切盛りする,キリモリ
けん責する,ケンセキ
退団する,タイダン
撰述する,センジュツ
保釈する,ホシャク
精米する,セイマイ
送配する,ソウハイ
しょう破する,ショウハ
改しゅんする,カイシュン
激情する,ゲキジョウ
見え隠れする,ミエカクレ
教戒する,キョウカイ
倒置する,トウチ
一段落する,イチダンラク
一段落する,ヒトダンラク
準用する,ジュンヨウ
自得する,ジトク
設問する,セツモン
みっせいする,ミッセイ
化のうする,カノウ
圧倒する,アットウ
通ちょうする,ツウチョウ
乗算する,ジョウザン
屹立する,キツリツ
給水する,キュウスイ
入質する,ニュウシチ
論述する,ロンジュツ
長座する,チョウザ
提唱する,テイショウ
介入する,カイニュウ
スパートする,スパート
き傷する,キショウ
休廷する,キュウテイ
べっ家する,ベッケ
ボディーペインティングする,ボディーペインティング
不自由する,フジユウ
徂来する,ソライ
混浴する,コンヨク
かくせいする,カクセイ
組織する,ソシキ
下獄する,ゲゴク
一巡する,イチジュン
ろうだんする,ロウダン
齟齬する,ソゴ
けっかする,ケッカ
軍縮する,グンシュク
交渉する,コウショウ
上程する,ジョウテイ
支度する,シタク
按摩する,アンマ
製粉する,セイフン
回旋する,カイセン
監護する,カンゴ
吟行する,ギンコウ
ラリーする,ラリー
るいじゅうする,ルイジュウ
出棺する,シュッカン
ぐろうする,グロウ
拮抗する,キッコウ
酸敗する,サンパイ
みっ告する,ミッコク
痛嘆する,ツウタン
課税する,カゼイ
伝承する,デンショウ
穿孔する,センコウ
沈降する,チンコウ
えん護する,エンゴ
称呼する,ショウコ
きょっ解する,キョッカイ
飢え死にする,ウエジニ
接伴する,セッパン
襲職する,シュウショク
みっさつする,ミッサツ
圧伏する,アップク
移入する,イニュウ
退却する,タイキャク
廃嫡する,ハイチャク
ひっけんする,ヒッケン
だっさんする,ダッサン
しゅっ所する,シュッショ
い縮する,イシュク
静養する,セイヨウ
びほうする,ビホウ
買いものする,カイモノ
浮揚する,フヨウ
げざんする,ゲザン
下賜する,カシ
ぞくしゅつする,ゾクシュツ
休部する,キュウブ
調製する,チョウセイ
注目する,チュウモク
はっ効する,ハッコウ
混戦する,コンセン
悩殺する,ノウサツ
仮睡する,カスイ
免許する,メンキョ
挺進する,テイシン
けたいする,ケタイ
飛散する,ヒサン
出入りする,デイリ
転変する,テンペン
閉経する,ヘイケイ
醸造する,ジョウゾウ
脅迫する,キョウハク
風刺する,フウシ
だっぷんする,ダップン
受容する,ジュヨウ
激突する,ゲキトツ
弁護する,ベンゴ
寄書する,キショ
蕃殖する,ハンショク
常傭する,ジョウヨウ
守する,モリ
一苦労する,ヒトクロウ
さい忌する,サイキ
附設する,フセツ
ヒットする,ヒット
応援する,オウエン
湮滅する,インメツ
エピタキシャル成長する,エピタキシャルセイチョウ
潜在する,センザイ
来所する,ライショ
開札する,カイサツ
寄進する,キシン
いん可する,インカ
じゅんしゃくする,ジュンシャク
水泳する,スイエイ
露見する,ロケン
入場する,ニュウジョウ
任命する,ニンメイ
レクチャーする,レクチャー
述作する,ジュッサク
陪従する,バイジュウ
ぶつ切りする,ブツギリ
強要する,キョウヨウ
視診する,シシン
がかいする,ガカイ
乱闘する,ラントウ
洗練する,センレン
脱ろうする,ダツロウ
猛襲する,モウシュウ
かでんする,カデン
じょえんする,ジョエン
供応する,キョウオウ
はいすうする,ハイスウ
リードする,リード
賛助する,サンジョ
かけ持ちする,カケモチ
派生する,ハセイ
発走する,ハッソウ
依怙贔屓する,エコヒイキ
在荷する,ザイカ
現送する,ゲンソウ
かつもくする,カツモク
践そする,センソ
辞去する,ジキョ
ろかする,ロカ
焼灼する,ショウシャク
総轄する,ソウカツ
武装する,ブソウ
代言する,ダイゲン
老死する,ロウシ
やきもきする,ヤキモキ
突貫する,トッカン
雑談する,ザツダン
ねんざする,ネンザ
血戦する,ケッセン
社告する,シャコク
馴致する,ジュンチ
架設する,カセツ
観劇する,カンゲキ
ないしゅっけつする,ナイシュッケツ
一人占めする,ヒトリジメ
荒廃する,コウハイ
塩焼きする,シオヤキ
垂範する,スイハン
呶呶する,ドド
決済する,ケッサイ
縊死する,イシ
窮追する,キュウツイ
膝行する,シッコウ
写植する,シャショク
投球する,トウキュウ
副葬する,フクソウ
直裁する,チョクサイ
開眼する,カイガン
開眼する,カイゲン
侵蝕する,シンショク
帰還する,キカン
転写する,テンシャ
隠顕する,インケン
明文化する,メイブンカ
上覧する,ジョウラン
除去する,ジョキョ
攻落する,コウラク
おぜん立てする,オゼンダテ
変転する,ヘンテン
ばっせんする,バッセン
表出する,ヒョウシュツ
一喜一憂する,イッキイチユウ
互選する,ゴセン
漏水する,ロウスイ
懐疑する,カイギ
ざわざわする,ザワザワ
さんだつする,サンダツ
愛飲する,アイイン
思惟する,シイ
思惟する,シユイ
寄贈する,キゾウ
よっ求する,ヨッキュウ
結託する,ケッタク
着水する,チャクスイ
勤続する,キンゾク
熟成する,ジュクセイ
研修する,ケンシュウ
病がする,ビョウガ
順礼する,ジュンレイ
閲覧する,エツラン
退治する,タイジ
漂泊する,ヒョウハク
自制する,ジセイ
ちゃっ金する,チャッキン
破約する,ハヤク
ほうさいする,ホウサイ
密送する,ミッソウ
せんぜいする,センゼイ
くんじょうする,クンジョウ
入札する,ニュウサツ
司令する,シレイ
早出する,ソウシュツ
散水する,サンスイ
繙読する,ハンドク
集配する,シュウハイ
坐洲する,ザス
いふする,イフ
単作する,タンサク
在社する,ザイシャ
少憩する,ショウケイ
ひょう変する,ヒョウヘン
疾呼する,シッコ
按配する,アンバイ
蹂躙する,ジュウリン
惜敗する,セキハイ
脱退する,ダッタイ
就任する,シュウニン
溶解する,ヨウカイ
投書する,トウショ
ソフィスティケートする,ソフィスティケート
警衛する,ケイエイ
さいだんする,サイダン
仕分けする,シワケ
優待する,ユウタイ
てんいする,テンイ
巡覧する,ジュンラン
慣熟する,カンジュク
箝口する,カンコウ
奪取する,ダッシュ
溯行する,ソコウ
帰耕する,キコウ
高温焼鈍する,コウオンショウドン
失職する,シッショク
自任する,ジニン
併営する,ヘイエイ
談合する,ダンゴウ
はっ掘する,ハックツ
全壊する,ゼンカイ
ざっ婚する,ザッコン
補強する,ホキョウ
抜糸する,バッシ
相補する,ソウホ
緩和する,カンワ
返ぽうする,ヘンポウ
ざ傷する,ザショウ
集金する,シュウキン
称讚する,ショウサン
ネーミングする,ネーミング
送り迎えする,オクリムカエ
サングラスする,サングラス
かく首する,カクシュ
独学する,ドクガク
薄遇する,ハクグウ
デジケートする,デジケート
召集する,ショウシュウ
参篭する,サンロウ
察しする,サッシ
出射する,シュッシャ
夏眠する,カミン
分流する,ブンリュウ
冊立する,サクリツ
賞玩する,ショウガン
滑翔する,カッショウ
訊問する,ジンモン
代決する,ダイケツ
皆済する,カイサイ
あっとうする,アットウ
私用する,シヨウ
接岸する,セツガン
協議する,キョウギ
排する,ハイ
推たいする,スイタイ
面詰する,メンキツ
炊さんする,スイサン
奮ぱつする,フンパツ
えんじょする,エンジョ
帰営する,キエイ
ぎ装する,ギソウ
来日する,ライニチ
警報する,ケイホウ
しゅうぎょうする,シュウギョウ
クロスする,クロス
ぞっ刊する,ゾッカン
在勤する,ザイキン
黙殺する,モクサツ
抗議する,コウギ
しいぎゃくする,シイギャク
ふっとうする,フットウ
露出する,ロシュツ
しっ駆する,シック
感応する,カンノウ
感応する,カンオウ
ていはつする,テイハツ
添書する,テンショ
開幕する,カイマク
やっさもっさする,ヤッサモッサ
帰休する,キキュウ
決算する,ケッサン
給血する,キュウケツ
失血死する,シッケツシ
陵駕する,リョウガ
取締りする,トリシマリ
奔出する,ホンシュツ
併録する,ヘイロク
試運転する,シウンテン
熱愛する,ネツアイ
食害する,ショクガイ
かくはんする,カクハン
ざんげんする,ザンゲン
対置する,タイチ
ぼっしゅうする,ボッシュウ
みっぷうする,ミップウ
目睹する,モクト
放送する,ホウソウ
阻隔する,ソカク
自称する,ジショウ
脱船する,ダッセン
訴訟する,ソショウ
暴飲する,ボウイン
ていしんする,テイシン
邦訳する,ホウヤク
陶酔する,トウスイ
変造する,ヘンゾウ
着岸する,チャクガン
ぼっとうする,ボットウ
蒸発する,ジョウハツ
涜職する,トクショク
呈上する,テイジョウ
浄書する,ジョウショ
想定する,ソウテイ
憐察する,レンサツ
節減する,セツゲン
抜歯する,バッシ
検知する,ケンチ
吐瀉する,トシャ
推輓する,スイバン
退校する,タイコウ
播種する,ハシュ
点滅する,テンメツ
遷化する,センゲ
けんせんする,ケンセン
しゅっ家する,シュッケ
内示する,ナイジ
宥恕する,ユウジョ
出炭する,シュッタン
細論する,サイロン
投錨する,トウビョウ
よっきゅうする,ヨッキュウ
凝固する,ギョウコ
律動する,リツドウ
滞貨する,タイカ
苦学する,クガク
打合せする,ウチアワセ
弔慰する,チョウイ
出撃する,シュツゲキ
標定する,ヒョウテイ
耕うんする,コウウン
せっ取する,セッシュ
終結する,シュウケツ
直叙する,チョクジョ
征する,セイ
不参する,フサン
がばがばする,ガバガバ
入部する,ニュウブ
整流する,セイリュウ
更生する,コウセイ
反復する,ハンプク
重畳する,チョウジョウ
摩擦する,マサツ
偏する,ヘン
たいじする,タイジ
はっ生する,ハッセイ
そう生する,ソウセイ
永けつする,エイケツ
辞退する,ジタイ
継承する,ケイショウ
反すうする,ハンスウ
挽回する,バンカイ
選別する,センベツ
答電する,トウデン
幽栖する,ユウセイ
そ航する,ソコウ
縦磁化する,タテジカ
遊蕩する,ユウトウ
訓令する,クンレイ
まん延する,マンエン
制動する,セイドウ
スライスする,スライス
入賞する,ニュウショウ
分娩する,ブンベン
イタズラする,イタズラ
だっ脂する,ダッシ
思料する,シリョウ
水蝕する,スイショク
痛飲する,ツウイン
貫流する,カンリュウ
在役する,ザイエキ
覆滅する,フクメツ
順延する,ジュンエン
ふっしょくする,フッショク
頒布する,ハンプ
まいしんする,マイシン
さいわいする,サイワイ
確立する,カクリツ
お出かけする,オデカケ
漏えいする,ロウエイ
かかんする,カカン
説法する,セッポウ
誅伐する,チュウバツ
宣教する,センキョウ
瞥見する,ベッケン
講話する,コウワ
翻意する,ホンイ
晩酌する,バンシャク
無心する,ムシン
大病する,タイビョウ
乾杯する,カンパイ
入構する,ニュウコウ
還付する,カンプ
前納する,ゼンノウ
涌出する,ユウシュツ
列挙する,レッキョ
取捨選択する,シュシャセンタク
こうがいする,コウガイ
プロデュースする,プロデュース
う曲する,ウキョク
だっ会する,ダッカイ
危ぐする,キグ
残塁する,ザンルイ
斡旋する,アッセン
じょそうする,ジョソウ
いらいらする,イライラ
満載する,マンサイ
指名する,シメイ
零封する,レイフウ
連座する,レンザ
配流する,ハイル
シャンプーする,シャンプー
飽満する,ホウマン
自記する,ジキ
廻転する,カイテン
脱牢する,ダツロウ
応戦する,オウセン
足し算する,タシザン
ちんでんする,チンデン
けっ課する,ケッカ
憫察する,ビンサツ
さっぷする,サップ
沖する,チュウ
代議する,ダイギ
改悛する,カイシュン
ていかんする,テイカン
直輸入する,チョクユニュウ
思考する,シコウ
感泣する,カンキュウ
きぐうする,キグウ
老化する,ロウカ
錯誤する,サクゴ
奉読する,ホウドク
分溜する,ブンリュウ
起稿する,キコウ
せん滅する,センメツ
蠱惑する,コワク
マッチングする,マッチング
訪英する,ホウエイ
ぜっぱんする,ゼッパン
息切れする,イキギレ
醵出する,キョシュツ
土下座する,ドゲザ
混信する,コンシン
除草する,ジョソウ
後逸する,コウイツ
略述する,リャクジュツ
嘆賞する,タンショウ
はんすうする,ハンスウ
えいけつする,エイケツ
均分する,キンブン
送風する,ソウフウ
回想する,カイソウ
口授する,コウジュ
口授する,クジュ
しんなりする,シンナリ
先行する,センコウ
転移する,テンイ
詩作する,シサク
落石する,ラクセキ
領承する,リョウショウ
そっきょする,ソッキョ
めんばする,メンバ
しゅん巡する,シュンジュン
めいもくする,メイモク
ちょっ感する,チョッカン
命令する,メイレイ
悲歎する,ヒタン
死産する,シザン
強弁する,キョウベン
欠礼する,ケツレイ
逢着する,ホウチャク
納金する,ノウキン
採択する,サイタク
行使する,コウシ
羅列する,ラレツ
起案する,キアン
かいしょうする,カイショウ
苦難する,クナン
流用する,リュウヨウ
発奮する,ハップン
凝集する,ギョウシュウ
うっ血する,ウッケツ
じょ命する,ジョメイ
遊とうする,ユウトウ
チェンジする,チェンジ
すえ付する,スエツケ
讒謗する,ザンボウ
がってんする,ガッテン
増販する,ゾウハン
はく落する,ハクラク
キープする,キープ
工夫する,クフウ
げんなりする,ゲンナリ
衰頽する,スイタイ
小別する,ショウベツ
鏖殺する,オウサツ
直航する,チョッコウ
密閉する,ミッペイ
はんだづけする,ハンダヅケ
はっ酵する,ハッコウ
けっぱいする,ケッパイ
信仰する,シンコウ
さいしゅっぱつする,サイシュッパツ
教訓する,キョウクン
満了する,マンリョウ
めいていする,メイテイ
合格する,ゴウカク
ちしつする,チシツ
造水する,ゾウスイ
拘引する,コウイン
休眠する,キュウミン
ないじょする,ナイジョ
ぜっそくする,ゼッソク
レシーブする,レシーブ
ひき逃げする,ヒキニゲ
非議する,ヒギ
予防する,ヨボウ
喪心する,ソウシン
同室する,ドウシツ
避難する,ヒナン
直売する,チョクバイ
習得する,シュウトク
傾聴する,ケイチョウ
充満する,ジュウマン
乗降する,ジョウコウ
節電する,セツデン
昂進する,コウシン
三振する,サンシン
競映する,キョウエイ
付議する,フギ
反ぷくする,ハンプク
とうじんする,トウジン
らっきゅうする,ラッキュウ
完敗する,カンパイ
異動する,イドウ
買物する,カイモノ
条はする,ジョウハ
違反する,イハン
せっ地する,セッチ
縦走する,ジュウソウ
集散する,シュウサン
現前する,ゲンゼン
傷害する,ショウガイ
脱藩する,ダッパン
披瀝する,ヒレキ
製材する,セイザイ
早ざんする,ソウザン
ようじんする,ヨウジン
先駆する,センク
退避する,タイヒ
合成する,ゴウセイ
しっかする,シッカ
しょうそうする,ショウソウ
水酸化する,スイサンカ
騰貴する,トウキ
流行する,リュウコウ
がん作する,ガンサク
夭逝する,ヨウセイ
至嘱する,シショク
しゅっ火する,シュッカ
りょうかいする,リョウカイ
補綴する,ホテイ
補綴する,ホテツ
激賛する,ゲキサン
先ぱつする,センパツ
劣化する,レッカ
憤慨する,フンガイ
精進する,ショウジン
混在する,コンザイ
承諾する,ショウダク
盤きょする,バンキョ
親拝する,シンパイ
撲殺する,ボクサツ
実検する,ジッケン
しんもつする,シンモツ
どう着する,ドウチャク
合致する,ガッチ
入館する,ニュウカン
統轄する,トウカツ
滞陣する,タイジン
誓約する,セイヤク
こう着する,コウチャク
暴落する,ボウラク
謹慎する,キンシン
封入する,フウニュウ
杜絶する,トゼツ
分掌する,ブンショウ
感奮する,カンプン
配本する,ハイホン
心労する,シンロウ
レッカーする,レッカー
特進する,トクシン
弾劾する,ダンガイ
丹精する,タンセイ
熱重合する,ネツジュウゴウ
類従する,ルイジュウ
安堵する,アンド
懐胎する,カイタイ
出稿する,シュッコウ
けっかいする,ケッカイ
容認する,ヨウニン
割賦する,カップ
脱肛する,ダッコウ
放神する,ホウシン
漂着する,ヒョウチャク
喪神する,ソウシン
るほうする,ルホウ
閉廷する,ヘイテイ
衝動する,ショウドウ
喜捨する,キシャ
自噴する,ジフン
へんぷする,ヘンプ
アンカする,アンカ
転落する,テンラク
もっきょする,モッキョ
散財する,サンザイ
充塞する,ジュウソク
髣髴する,ホウフツ
さんぱいする,サンパイ
狙い撃ちする,ネライウチ
臨検する,リンケン
引証する,インショウ
昇叙する,ショウジョ
改竄する,カイザン
ぼっ興する,ボッコウ
偏食する,ヘンショク
発議する,ホツギ
発議する,ハツギ
きんせんする,キンセン
先取りする,サキドリ
差向いする,サシムカイ
微ろくする,ビロク
焼きなましする,ヤキナマシ
いっ走する,イッソウ
私闘する,シトウ
記帳する,キチョウ
予測する,ヨソク
附属する,フゾク
激戦する,ゲキセン
うずうずする,ウズウズ
通計する,ツウケイ
堕胎する,ダタイ
ほっそくする,ホッソク
スチールする,スチール
気晴らしする,キバラシ
生する,ショウ
せっ写する,セッシャ
移籍する,イセキ
じょ力する,ジョリョク
横ばいする,ヨコバイ
封鎖する,フウサ
返ぷする,ヘンプ
入寇する,ニュウコウ
抜擢する,バッテキ
馴化する,ジュンカ
斬髪する,ザンパツ
走破する,ソウハ
突破する,トッパ
捕縛する,ホバク
退席する,タイセキ
倒錯する,トウサク
財投する,ザイトウ
回議する,カイギ
主張する,シュチョウ
増派する,ゾウハ
飽食する,ホウショク
改正する,カイセイ
附する,フ
下向する,ゲコウ
とう尽する,トウジン
惜別する,セキベツ
交配する,コウハイ
修練する,シュウレン
呈する,テイ
お引き受けする,オヒキウケ
仮住まいする,カリズマイ
じゅっこうする,ジュッコウ
こしゅうする,コシュウ
侮蔑する,ブベツ
郵送する,ユウソウ
重刻する,ジュウコク
自刃する,ジジン
立往生する,タチオウジョウ
認知する,ニンチ
にゅうらくする,ニュウラク
憂もんする,ユウモン
還啓する,カンケイ
参照する,サンショウ
一言する,イチゲン
かんきんする,カンキン
臆断する,オクダン
朝礼する,チョウレイ
公告する,コウコク
内しゅっ血する,ナイシュッケツ
邂逅する,カイコウ
休学する,キュウガク
中耕する,チュウコウ
奨揚する,ショウヨウ
謹話する,キンワ
シミュレーションする,シミュレーション
はく脱する,ハクダツ
だっ臭する,ダッシュウ
洋行する,ヨウコウ
懐抱する,カイホウ
いってんする,イッテン
指向する,シコウ
ダイジェストする,ダイジェスト
配送する,ハイソウ
傾注する,ケイチュウ
超勤する,チョウキン
退転する,タイテン
あっしする,アッシ
了承する,リョウショウ
助演する,ジョエン
訳出する,ヤクシュツ
たんじょうする,タンジョウ
討幕する,トウバク
架する,カ
償却する,ショウキャク
包容する,ホウヨウ
起算する,キサン
工事する,コウジ
気晴しする,キバラシ
農耕する,ノウコウ
鳥観する,チョウカン
直言する,チョクゲン
御相手する,オアイテ
恫喝する,ドウカツ
在京する,ザイキョウ
欠場する,ケツジョウ
かっかする,カッカ
口論する,コウロン
現像する,ゲンゾウ
合算する,ガッサン
いっ括する,イッカツ
探険する,タンケン
親じつする,シンジツ
へんせつする,ヘンセツ
訛伝する,カデン
翻身する,ホンシン
はってんする,ハッテン
帯同する,タイドウ
推考する,スイコウ
相克する,ソウコク
発生する,ハッセイ
堅持する,ケンジ
干割れする,ヒワレ
しんぷくする,シンプク
進学する,シンガク
巡視する,ジュンシ
療治する,リョウジ
遊猟する,ユウリョウ
攪乱する,カクラン
ろう死する,ロウシ
渇望する,カツボウ
卓絶する,タクゼツ
完投する,カントウ
探測する,タンソク
そくとうする,ソクトウ
かんのうする,カンノウ
アドレッシングする,アドレッシング
善戦する,ゼンセン
加工する,カコウ
流転する,ルテン
回附する,カイフ
ほう着する,ホウチャク
新作する,シンサク
悦楽する,エツラク
再製する,サイセイ
自署する,ジショ
いっ出する,イッシュツ
しんぱんする,シンパン
とんそうする,トンソウ
御祝いする,オイワイ
点滴する,テンテキ
罹病する,リビョウ
しっ責する,シッセキ
絶する,ゼッ
ひっ写する,ヒッシャ
ちょうちゃくする,チョウチャク
よう撃する,ヨウゲキ
直感する,チョッカン
卓越する,タクエツ
追求する,ツイキュウ
せいそくする,セイソク
見まねする,ミマネ
凝議する,ギョウギ
ターンする,ターン
たむろする,タムロ
落城する,ラクジョウ
りゅうしゅつする,リュウシュツ
気化する,キカ
受光する,ジュコウ
教誨する,キョウカイ
しっきんする,シッキン
じじんする,ジジン
採点する,サイテン
理解する,リカイ
型くずれする,カタクズレ
由来する,ユライ
用談する,ヨウダン
出芽する,シュツガ
表象する,ヒョウショウ
はっそくする,ハッソク
即諾する,ソクダク
サンプリングする,サンプリング
自負する,ジフ
そせいする,ソセイ
代用する,ダイヨウ
フォースアウトする,フォースアウト
ろうしする,ロウシ
改印する,カイイン
がん行する,ガンコウ
略称する,リャクショウ
難破する,ナンパ
訪韓する,ホウカン
若返りする,ワカガエリ
謝恩する,シャオン
面ばする,メンバ
建都する,ケント
ぐ奉する,グホウ
感心する,カンシン
試写する,シシャ
嘱目する,ショクモク
どぎまぎする,ドギマギ
ろうえいする,ロウエイ
繰り延べする,クリノベ
どうちゃくする,ドウチャク
ぶ育する,ブイク
入寂する,ニュウジャク
小細工する,コザイク
奉迎する,ホウゲイ
沈潜する,チンセン
捺染する,ナッセン
閉山する,ヘイザン
溯江する,ソコウ
体験する,タイケン
帰依する,キエ
礼拝する,レイハイ
礼拝する,ライハイ
浄水する,ジョウスイ
周回する,シュウカイ
妻帯する,サイタイ
雇傭する,コヨウ
昇給する,ショウキュウ
そげんする,ソゲン
増収する,ゾウシュウ
相伝する,ソウデン
ちゅう伐する,チュウバツ
集成する,シュウセイ
しょうびする,ショウビ
開帳する,カイチョウ
謳歌する,オウカ
嫡出する,チャクシュツ
お見舞する,オミマイ
対質する,タイシツ
低下する,テイカ
サポートする,サポート
暴言する,ボウゲン
後込みする,シリゴミ
怒張する,ドチョウ
降誕する,コウタン
併呑する,ヘイドン
包帯する,ホウタイ
べっ居する,ベッキョ
景仰する,ケイコウ
チャラチャラする,チャラチャラ
連繋する,レンケイ
復調する,フクチョウ
懊悩する,オウノウ
お引き立てする,オヒキタテ
下支えする,シタザサエ
ひろびろする,ヒロビロ
ごつごつする,ゴツゴツ
漁獲する,ギョカク
充用する,ジュウヨウ
き死する,キシ
退陣する,タイジン
繁茂する,ハンモ
確約する,カクヤク
呼ばわりする,ヨバワリ
へいがする,ヘイガ
びん乱する,ビンラン
ぼっ収する,ボッシュウ
姦淫する,カンイン
だっかいする,ダッカイ
巡業する,ジュンギョウ
云云する,ウンヌン
沈滞する,チンタイ
分冊する,ブンサツ
寓目する,グウモク
落はくする,ラクハク
ごみごみする,ゴミゴミ
蒸留する,ジョウリュウ
ひょうせつする,ヒョウセツ
定置する,テイチ
書換えする,カキカエ
気くばりする,キクバリ
入院する,ニュウイン
ぞく出する,ゾクシュツ
抽籤する,チュウセン
口約する,コウヤク
遥拝する,ヨウハイ
寂滅する,ジャクメツ
養護する,ヨウゴ
転貸する,テンタイ
しんぼうする,シンボウ
洗顔する,センガン
夢想する,ムソウ
強圧する,キョウアツ
いんぼつする,インボツ
しゅっ向する,シュッコウ
暗唱する,アンショウ
リレーする,リレー
破砕する,ハサイ
扶持する,フチ
二捨三入する,ニシャサンニュウ
認証する,ニンショウ
允可する,インカ
入ざんする,ニュウザン
ごろ寝する,ゴロネ
ラッセルする,ラッセル
配電する,ハイデン
僭称する,センショウ
揺えいする,ヨウエイ
減車する,ゲンシャ
遊行する,ユギョウ
かんじんする,カンジン
肥厚する,ヒコウ
そうにゅうする,ソウニュウ
一読する,イチドク
追記する,ツイキ
和気あいあいする,ワキアイアイ
会見する,カイケン
こうそくする,コウソク
ランニングする,ランニング
摸索する,モサク
謫居する,タッキョ
公転する,コウテン
滅菌する,メッキン
全潰する,ゼンカイ
ざこ寝する,ザコネ
点火する,テンカ
び漫する,ビマン
滞日する,タイニチ
抗拒する,コウキョ
内祝する,ウチイワイ
鎮圧する,チンアツ
及第する,キュウダイ
難渋する,ナンジュウ
庇護する,ヒゴ
採掘する,サイクツ
切磋する,セッサ
経営する,ケイエイ
へんせいする,ヘンセイ
甲論乙駁する,コウロンオツバク
挙証する,キョショウ
登攀する,トウハン
満腹する,マンプク
希求する,キキュウ
同封する,ドウフウ
妥当する,ダトウ
分有する,ブンユウ
ざっこんする,ザッコン
かいていする,カイテイ
失業する,シツギョウ
ボーリングする,ボーリング
収穫する,シュウカク
附加する,フカ
扈従する,コジュウ
扈従する,コショウ
知覚する,チカク
竄入する,ザンニュウ
しゅっ庫する,シュッコ
じっ感する,ジッカン
懸念する,ケネン
ぞっ開する,ゾッカイ
卜する,ボク
来貢する,ライコウ
思念する,シネン
はっきゅうする,ハッキュウ
寝冷えする,ネビエ
ひっ記する,ヒッキ
えんぺいする,エンペイ
炊出しする,タキダシ
失跡する,シッセキ
陪観する,バイカン
まっ消する,マッショウ
附随する,フズイ
増大する,ゾウダイ
霊化する,レイカ
離散する,リサン
再演する,サイエン
立候補する,リッコウホ
補外する,ホガイ
ガイドする,ガイド
誤認する,ゴニン
ペッティングする,ペッティング
改鋳する,カイチュウ
確信する,カクシン
贈呈する,ゾウテイ
激走する,ゲキソウ
しゅっ船する,シュッセン
帰化する,キカ
気配りする,キクバリ
在国する,ザイコク
見ばえする,ミバエ
だっ化する,ダッカ
工面する,クメン
晴れ晴れする,ハレバレ
募債する,ボサイ
濫伐する,ランバツ
パンチする,パンチ
拝命する,ハイメイ
遠慮する,エンリョ
振作する,シンサク
詐欺する,サギ
浮遊する,フユウ
躍進する,ヤクシン
えんぜつする,エンゼツ
自愛する,ジアイ
笑殺する,ショウサツ
受賞する,ジュショウ
統一する,トウイツ
報謝する,ホウシャ
復興する,フッコウ
罵倒する,バトウ
くしゃみする,クシャミ
議定する,ギテイ
議定する,ギジョウ
勃起する,ボッキ
稀釈する,キシャク
傍聴する,ボウチョウ
鋪装する,ホソウ
ひっ敵する,ヒッテキ
区劃する,クカク
熔融する,ヨウユウ
造影する,ゾウエイ
休息する,キュウソク
フォールする,フォール
失礼する,シツレイ
入省する,ニュウショウ
落し物する,オトシモノ
一緒する,イッショ
傍観する,ボウカン
ぞっかんする,ゾッカン
小憩する,ショウケイ
熱讚する,ネッサン
弱化する,ジャッカ
受業する,ジュギョウ
ひっちゅうする,ヒッチュウ
改題する,カイダイ
ひえきする,ヒエキ
送検する,ソウケン
歓待する,カンタイ
回帰する,カイキ
韜晦する,トウカイ
帰納する,キノウ
了解する,リョウカイ
死去する,シキョ
聴講する,チョウコウ
きゅうこうする,キュウコウ
代行する,ダイコウ
撤退する,テッタイ
当直する,トウチョク
みっせつする,ミッセツ
一本立ちする,イッポンダチ
坐礁する,ザショウ
非専攻する,ヒセンコウ
熱狂する,ネッキョウ
